Date,births,,,,,,,
1/2/1978,7543,,,,,,,
1/3/1978,8833,,,,,,,
1/4/1978,8870,,,,,,,
1/5/1978,9053,,,,,,,
1/6/1978,9224,,,,,,,
1/7/1978,8091,,,,,,,
1/8/1978,7622,,,,,,,
1/9/1978,9187,,,,,,,
1/10/1978,9095,,,,,,,
1/11/1978,9220,,,,,,,
1/12/1978,9276,,,,,,,
1/13/1978,9154,,,,,,,
1/14/1978,8314,,,,,,,
1/15/1978,7783,,,,,,,
1/16/1978,9472,,,,,,,
1/17/1978,9347,,,,,,,
1/18/1978,9134,,,,,,,
1/19/1978,9240,,,,,,,
1/20/1978,9316,,,,,,,
1/21/1978,7963,,,,,,,
1/22/1978,7573,,,,,,,
1/23/1978,9263,,,,,,,
1/24/1978,9426,,,,,,,
1/25/1978,9103,,,,,,,
1/26/1978,9397,,,,,,,
1/27/1978,8992,,,,,,,
1/28/1978,7959,,,,,,,
1/29/1978,7537,,,,,,,
1/30/1978,9194,,,,,,,
1/31/1978,9165,,,,,,,
2/1/1978,9171,,,,,,,
2/2/1978,9237,,,,,,,
2/3/1978,9184,,,,,,,
2/4/1978,8079,,,,,,,
2/5/1978,7820,,,,,,,
2/6/1978,9236,,,,,,,
2/7/1978,9348,,,,,,,
2/8/1978,9154,,,,,,,
2/9/1978,9262,,,,,,,
2/10/1978,9534,,,,,,,
2/11/1978,8155,,,,,,,
2/12/1978,7965,,,,,,,
2/13/1978,8975,,,,,,,
2/14/1978,9864,,,,,,,
2/15/1978,9296,,,,,,,
2/16/1978,9115,,,,,,,
2/17/1978,9251,,,,,,,
2/18/1978,8183,,,,,,,
2/19/1978,7708,,,,,,,
2/20/1978,9036,,,,,,,
2/21/1978,9266,,,,,,,
2/22/1978,9353,,,,,,,
2/23/1978,9283,,,,,,,
2/24/1978,9566,,,,,,,
2/25/1978,8331,,,,,,,
2/26/1978,7895,,,,,,,
2/27/1978,9272,,,,,,,
2/28/1978,9717,,,,,,,
3/1/1978,9144,,,,,,,
3/2/1978,9320,,,,,,,
3/3/1978,9445,,,,,,,
3/4/1978,8030,,,,,,,
3/5/1978,7811,,,,,,,
3/6/1978,9302,,,,,,,
3/7/1978,9585,,,,,,,
3/8/1978,9221,,,,,,,
3/9/1978,9231,,,,,,,
3/10/1978,9597,,,,,,,
3/11/1978,8157,,,,,,,
3/12/1978,7884,,,,,,,
3/13/1978,9036,,,,,,,
3/14/1978,9537,,,,,,,
3/15/1978,9299,,,,,,,
3/16/1978,9337,,,,,,,
3/17/1978,9488,,,,,,,
3/18/1978,7972,,,,,,,
3/19/1978,7741,,,,,,,
3/20/1978,9145,,,,,,,
3/21/1978,9679,,,,,,,
3/22/1978,9321,,,,,,,
3/23/1978,9169,,,,,,,
3/24/1978,9164,,,,,,,
3/25/1978,7887,,,,,,,
3/26/1978,7595,,,,,,,
3/27/1978,9113,,,,,,,
3/28/1978,9303,,,,,,,
3/29/1978,9206,,,,,,,
3/30/1978,8917,,,,,,,
3/31/1978,9330,,,,,,,
4/1/1978,8081,,,,,,,
4/2/1978,7699,,,,,,,
4/3/1978,9127,,,,,,,
4/4/1978,9450,,,,,,,
4/5/1978,8860,,,,,,,
4/6/1978,8981,,,,,,,
4/7/1978,9087,,,,,,,
4/8/1978,7903,,,,,,,
4/9/1978,7463,,,,,,,
4/10/1978,8881,,,,,,,
4/11/1978,9034,,,,,,,
4/12/1978,8619,,,,,,,
4/13/1978,8734,,,,,,,
4/14/1978,9028,,,,,,,
4/15/1978,7533,,,,,,,
4/16/1978,7201,,,,,,,
4/17/1978,8713,,,,,,,
4/18/1978,9215,,,,,,,
4/19/1978,8728,,,,,,,
4/20/1978,8594,,,,,,,
4/21/1978,8902,,,,,,,
4/22/1978,7797,,,,,,,
4/23/1978,7315,,,,,,,
4/24/1978,9031,,,,,,,
4/25/1978,9092,,,,,,,
4/26/1978,9027,,,,,,,
4/27/1978,8859,,,,,,,
4/28/1978,9055,,,,,,,
4/29/1978,7764,,,,,,,
4/30/1978,7152,,,,,,,
5/1/1978,8907,,,,,,,
5/2/1978,9426,,,,,,,
5/3/1978,9063,,,,,,,
5/4/1978,8680,,,,,,,
5/5/1978,9106,,,,,,,
5/6/1978,7730,,,,,,,
5/7/1978,7398,,,,,,,
5/8/1978,8996,,,,,,,
5/9/1978,9317,,,,,,,
5/10/1978,9288,,,,,,,
5/11/1978,8914,,,,,,,
5/12/1978,8981,,,,,,,
5/13/1978,7767,,,,,,,
5/14/1978,7390,,,,,,,
5/15/1978,9212,,,,,,,
5/16/1978,9212,,,,,,,
5/17/1978,8927,,,,,,,
5/18/1978,9060,,,,,,,
5/19/1978,9018,,,,,,,
5/20/1978,8078,,,,,,,
5/21/1978,7580,,,,,,,
5/22/1978,9102,,,,,,,
5/23/1978,9221,,,,,,,
5/24/1978,9208,,,,,,,
5/25/1978,9193,,,,,,,
5/26/1978,9532,,,,,,,
5/27/1978,8021,,,,,,,
5/28/1978,7797,,,,,,,
5/29/1978,7793,,,,,,,
5/30/1978,9637,,,,,,,
5/31/1978,9613,,,,,,,
6/1/1978,9450,,,,,,,
6/2/1978,9313,,,,,,,
6/3/1978,7982,,,,,,,
6/4/1978,7408,,,,,,,
6/5/1978,9136,,,,,,,
6/6/1978,9613,,,,,,,
6/7/1978,9348,,,,,,,
6/8/1978,9090,,,,,,,
6/9/1978,9374,,,,,,,
6/10/1978,8048,,,,,,,
6/11/1978,7584,,,,,,,
6/12/1978,9208,,,,,,,
6/13/1978,9269,,,,,,,
6/14/1978,9234,,,,,,,
6/15/1978,9183,,,,,,,
6/16/1978,9362,,,,,,,
6/17/1978,8244,,,,,,,
6/18/1978,7794,,,,,,,
6/19/1978,9553,,,,,,,
6/20/1978,9683,,,,,,,
6/21/1978,9278,,,,,,,
6/22/1978,9411,,,,,,,
6/23/1978,9601,,,,,,,
6/24/1978,8132,,,,,,,
6/25/1978,8102,,,,,,,
6/26/1978,9353,,,,,,,
6/27/1978,9858,,,,,,,
6/28/1978,9709,,,,,,,
6/29/1978,9641,,,,,,,
6/30/1978,10098,,,,,,,
7/1/1978,8218,,,,,,,
7/2/1978,7991,,,,,,,
7/3/1978,9294,,,,,,,
7/4/1978,8448,,,,,,,
7/5/1978,9689,,,,,,,
7/6/1978,10204,,,,,,,
7/7/1978,10255,,,,,,,
7/8/1978,8791,,,,,,,
7/9/1978,8112,,,,,,,
7/10/1978,9887,,,,,,,
7/11/1978,9868,,,,,,,
7/12/1978,9716,,,,,,,
7/13/1978,9995,,,,,,,
7/14/1978,10449,,,,,,,
7/15/1978,8870,,,,,,,
7/16/1978,8426,,,,,,,
7/17/1978,10037,,,,,,,
7/18/1978,10376,,,,,,,
7/19/1978,10025,,,,,,,
7/20/1978,10401,,,,,,,
7/21/1978,10342,,,,,,,
7/22/1978,9082,,,,,,,
7/23/1978,8577,,,,,,,
7/24/1978,9977,,,,,,,
7/25/1978,10361,,,,,,,
7/26/1978,10111,,,,,,,
7/27/1978,10206,,,,,,,
7/28/1978,10324,,,,,,,
7/29/1978,8695,,,,,,,
7/30/1978,8494,,,,,,,
7/31/1978,9902,,,,,,,
8/1/1978,10164,,,,,,,
8/2/1978,9838,,,,,,,
8/3/1978,10144,,,,,,,
8/4/1978,10063,,,,,,,
8/5/1978,8757,,,,,,,
8/6/1978,8456,,,,,,,
8/7/1978,10219,,,,,,,
8/8/1978,10460,,,,,,,
8/9/1978,10163,,,,,,,
8/10/1978,10307,,,,,,,
8/11/1978,10184,,,,,,,
8/12/1978,8966,,,,,,,
8/13/1978,8547,,,,,,,
8/14/1978,10145,,,,,,,
8/15/1978,10520,,,,,,,
8/16/1978,10072,,,,,,,
8/17/1978,10400,,,,,,,
8/18/1978,10377,,,,,,,
8/19/1978,8927,,,,,,,
8/20/1978,8493,,,,,,,
8/21/1978,9987,,,,,,,
8/22/1978,10241,,,,,,,
8/23/1978,9914,,,,,,,
8/24/1978,10168,,,,,,,
8/25/1978,10186,,,,,,,
8/26/1978,8802,,,,,,,
8/27/1978,8471,,,,,,,
8/28/1978,10016,,,,,,,
8/29/1978,10400,,,,,,,
8/30/1978,10081,,,,,,,
8/31/1978,9866,,,,,,,
9/1/1978,10133,,,,,,,
9/2/1978,8591,,,,,,,
9/3/1978,8366,,,,,,,
9/4/1978,8492,,,,,,,
9/5/1978,10044,,,,,,,
9/6/1978,10720,,,,,,,
9/7/1978,10309,,,,,,,
9/8/1978,10384,,,,,,,
9/9/1978,9035,,,,,,,
9/10/1978,8650,,,,,,,
9/11/1978,10165,,,,,,,
9/12/1978,10439,,,,,,,
9/13/1978,10170,,,,,,,
9/14/1978,10279,,,,,,,
9/15/1978,10283,,,,,,,
9/16/1978,9187,,,,,,,
9/17/1978,8725,,,,,,,
9/18/1978,10324,,,,,,,
9/19/1978,10728,,,,,,,
9/20/1978,10504,,,,,,,
9/21/1978,10518,,,,,,,
9/22/1978,10370,,,,,,,
9/23/1978,8751,,,,,,,
9/24/1978,8661,,,,,,,
9/25/1978,10434,,,,,,,
9/26/1978,10518,,,,,,,
9/27/1978,10359,,,,,,,
9/28/1978,10198,,,,,,,
9/29/1978,10386,,,,,,,
9/30/1978,8663,,,,,,,
10/1/1978,8701,,,,,,,
10/2/1978,9949,,,,,,,
10/3/1978,10388,,,,,,,
10/4/1978,9945,,,,,,,
10/5/1978,9964,,,,,,,
10/6/1978,10066,,,,,,,
10/7/1978,8623,,,,,,,
10/8/1978,8391,,,,,,,
10/9/1978,9784,,,,,,,
10/10/1978,10361,,,,,,,
10/11/1978,9893,,,,,,,
10/12/1978,9834,,,,,,,
10/13/1978,9777,,,,,,,
10/14/1978,8566,,,,,,,
10/15/1978,7890,,,,,,,
10/16/1978,9547,,,,,,,
10/17/1978,9956,,,,,,,
10/18/1978,9409,,,,,,,
10/19/1978,9514,,,,,,,
10/20/1978,9644,,,,,,,
10/21/1978,8423,,,,,,,
10/22/1978,7949,,,,,,,
10/23/1978,9436,,,,,,,
10/24/1978,9588,,,,,,,
10/25/1978,9338,,,,,,,
10/26/1978,9515,,,,,,,
10/27/1978,9551,,,,,,,
10/28/1978,8425,,,,,,,
10/29/1978,8168,,,,,,,
10/30/1978,9472,,,,,,,
10/31/1978,9349,,,,,,,
11/1/1978,9340,,,,,,,
11/2/1978,9261,,,,,,,
11/3/1978,9787,,,,,,,
11/4/1978,8263,,,,,,,
11/5/1978,8027,,,,,,,
11/6/1978,9526,,,,,,,
11/7/1978,9789,,,,,,,
11/8/1978,9524,,,,,,,
11/9/1978,9622,,,,,,,
11/10/1978,9673,,,,,,,
11/11/1978,8367,,,,,,,
11/12/1978,7986,,,,,,,
11/13/1978,9629,,,,,,,
11/14/1978,10031,,,,,,,
11/15/1978,9551,,,,,,,
11/16/1978,9578,,,,,,,
11/17/1978,9856,,,,,,,
11/18/1978,8445,,,,,,,
11/19/1978,7877,,,,,,,
11/20/1978,9603,,,,,,,
11/21/1978,9961,,,,,,,
11/22/1978,9566,,,,,,,
11/23/1978,7926,,,,,,,
11/24/1978,9053,,,,,,,
11/25/1978,8290,,,,,,,
11/26/1978,8081,,,,,,,
11/27/1978,9835,,,,,,,
11/28/1978,9826,,,,,,,
11/29/1978,9452,,,,,,,
11/30/1978,9410,,,,,,,
12/1/1978,9614,,,,,,,
12/2/1978,8544,,,,,,,
12/3/1978,8211,,,,,,,
12/4/1978,9779,,,,,,,
12/5/1978,9895,,,,,,,
12/6/1978,9419,,,,,,,
12/7/1978,9497,,,,,,,
12/8/1978,9417,,,,,,,
12/9/1978,8347,,,,,,,
12/10/1978,8104,,,,,,,
12/11/1978,9697,,,,,,,
12/12/1978,10072,,,,,,,
12/13/1978,9532,,,,,,,
12/14/1978,9539,,,,,,,
12/15/1978,9963,,,,,,,
12/16/1978,8522,,,,,,,
12/17/1978,8186,,,,,,,
12/18/1978,10213,,,,,,,
12/19/1978,10617,,,,,,,
12/20/1978,10005,,,,,,,
12/21/1978,9418,,,,,,,
12/22/1978,9028,,,,,,,
12/23/1978,7952,,,,,,,
12/24/1978,7974,,,,,,,
12/25/1978,7860,,,,,,,
12/26/1978,8911,,,,,,,
12/27/1978,9924,,,,,,,
12/28/1978,10190,,,,,,,
12/29/1978,10413,,,,,,,
12/30/1978,8487,,,,,,,
12/31/1978,8038,,,,,,,
1/1/1979,8221,,,,,,,
1/2/1979,8855,,,,,,,
1/3/1979,9351,,,,,,,
1/4/1979,9429,,,,,,,
1/5/1979,9586,,,,,,,
1/6/1979,8570,,,,,,,
1/7/1979,8013,,,,,,,
1/8/1979,9524,,,,,,,
1/9/1979,9310,,,,,,,
1/10/1979,9416,,,,,,,
1/11/1979,9409,,,,,,,
1/12/1979,9670,,,,,,,
1/13/1979,8649,,,,,,,
1/14/1979,8173,,,,,,,
1/15/1979,9554,,,,,,,
1/16/1979,9805,,,,,,,
1/17/1979,9513,,,,,,,
1/18/1979,9495,,,,,,,
1/19/1979,9875,,,,,,,
1/20/1979,8478,,,,,,,
1/21/1979,8019,,,,,,,
1/22/1979,9705,,,,,,,
1/23/1979,9794,,,,,,,
1/24/1979,9556,,,,,,,
1/25/1979,9656,,,,,,,
1/26/1979,9809,,,,,,,
1/27/1979,8372,,,,,,,
1/28/1979,8235,,,,,,,
1/29/1979,9732,,,,,,,
1/30/1979,9520,,,,,,,
1/31/1979,9576,,,,,,,
2/1/1979,9335,,,,,,,
2/2/1979,9895,,,,,,,
2/3/1979,8588,,,,,,,
2/4/1979,8193,,,,,,,
2/5/1979,9562,,,,,,,
2/6/1979,9835,,,,,,,
2/7/1979,9642,,,,,,,
2/8/1979,9577,,,,,,,
2/9/1979,9675,,,,,,,
2/10/1979,8576,,,,,,,
2/11/1979,8194,,,,,,,
2/12/1979,9663,,,,,,,
2/13/1979,9663,,,,,,,
2/14/1979,10038,,,,,,,
2/15/1979,9725,,,,,,,
2/16/1979,9823,,,,,,,
2/17/1979,8416,,,,,,,
2/18/1979,8195,,,,,,,
2/19/1979,9279,,,,,,,
2/20/1979,10052,,,,,,,
2/21/1979,9776,,,,,,,
2/22/1979,9697,,,,,,,
2/23/1979,10100,,,,,,,
2/24/1979,8625,,,,,,,
2/25/1979,8259,,,,,,,
2/26/1979,9567,,,,,,,
2/27/1979,9751,,,,,,,
2/28/1979,9662,,,,,,,
3/1/1979,9814,,,,,,,
3/2/1979,9753,,,,,,,
3/3/1979,8731,,,,,,,
3/4/1979,8228,,,,,,,
3/5/1979,9697,,,,,,,
3/6/1979,9667,,,,,,,
3/7/1979,9603,,,,,,,
3/8/1979,9779,,,,,,,
3/9/1979,9817,,,,,,,
3/10/1979,8531,,,,,,,
3/11/1979,7930,,,,,,,
3/12/1979,9624,,,,,,,
3/13/1979,9569,,,,,,,
3/14/1979,9629,,,,,,,
3/15/1979,9550,,,,,,,
3/16/1979,9676,,,,,,,
3/17/1979,8533,,,,,,,
3/18/1979,8191,,,,,,,
3/19/1979,9701,,,,,,,
3/20/1979,10110,,,,,,,
3/21/1979,9704,,,,,,,
3/22/1979,9597,,,,,,,
3/23/1979,9779,,,,,,,
3/24/1979,8563,,,,,,,
3/25/1979,8056,,,,,,,
3/26/1979,9514,,,,,,,
3/27/1979,9937,,,,,,,
3/28/1979,9825,,,,,,,
3/29/1979,9622,,,,,,,
3/30/1979,9856,,,,,,,
3/31/1979,8472,,,,,,,
4/1/1979,8126,,,,,,,
4/2/1979,9406,,,,,,,
4/3/1979,9592,,,,,,,
4/4/1979,9527,,,,,,,
4/5/1979,9517,,,,,,,
4/6/1979,9605,,,,,,,
4/7/1979,8130,,,,,,,
4/8/1979,7841,,,,,,,
4/9/1979,9647,,,,,,,
4/10/1979,9689,,,,,,,
4/11/1979,9500,,,,,,,
4/12/1979,9592,,,,,,,
4/13/1979,9070,,,,,,,
4/14/1979,8207,,,,,,,
4/15/1979,7615,,,,,,,
4/16/1979,9349,,,,,,,
4/17/1979,9777,,,,,,,
4/18/1979,9495,,,,,,,
4/19/1979,9248,,,,,,,
4/20/1979,9629,,,,,,,
4/21/1979,8197,,,,,,,
4/22/1979,7921,,,,,,,
4/23/1979,9534,,,,,,,
4/24/1979,9842,,,,,,,
4/25/1979,9635,,,,,,,
4/26/1979,9335,,,,,,,
4/27/1979,9564,,,,,,,
4/28/1979,7953,,,,,,,
4/29/1979,7497,,,,,,,
4/30/1979,9518,,,,,,,
5/1/1979,10096,,,,,,,
5/2/1979,9618,,,,,,,
5/3/1979,9555,,,,,,,
5/4/1979,9583,,,,,,,
5/5/1979,8164,,,,,,,
5/6/1979,7909,,,,,,,
5/7/1979,9752,,,,,,,
5/8/1979,10007,,,,,,,
5/9/1979,9722,,,,,,,
5/10/1979,9778,,,,,,,
5/11/1979,9854,,,,,,,
5/12/1979,8274,,,,,,,
5/13/1979,8069,,,,,,,
5/14/1979,9482,,,,,,,
5/15/1979,9779,,,,,,,
5/16/1979,9539,,,,,,,
5/17/1979,9401,,,,,,,
5/18/1979,9538,,,,,,,
5/19/1979,8350,,,,,,,
5/20/1979,8081,,,,,,,
5/21/1979,9737,,,,,,,
5/22/1979,9772,,,,,,,
5/23/1979,9781,,,,,,,
5/24/1979,9745,,,,,,,
5/25/1979,9858,,,,,,,
5/26/1979,8364,,,,,,,
5/27/1979,7945,,,,,,,
5/28/1979,8394,,,,,,,
5/29/1979,9835,,,,,,,
5/30/1979,9854,,,,,,,
5/31/1979,9723,,,,,,,
6/1/1979,9887,,,,,,,
6/2/1979,8549,,,,,,,
6/3/1979,8190,,,,,,,
6/4/1979,9771,,,,,,,
6/5/1979,9851,,,,,,,
6/6/1979,9841,,,,,,,
6/7/1979,9722,,,,,,,
6/8/1979,9589,,,,,,,
6/9/1979,8331,,,,,,,
6/10/1979,8309,,,,,,,
6/11/1979,9603,,,,,,,
6/12/1979,9820,,,,,,,
6/13/1979,9546,,,,,,,
6/14/1979,9798,,,,,,,
6/15/1979,9815,,,,,,,
6/16/1979,8661,,,,,,,
6/17/1979,8175,,,,,,,
6/18/1979,9732,,,,,,,
6/19/1979,10014,,,,,,,
6/20/1979,10091,,,,,,,
6/21/1979,9768,,,,,,,
6/22/1979,10007,,,,,,,
6/23/1979,8485,,,,,,,
6/24/1979,8132,,,,,,,
6/25/1979,9572,,,,,,,
6/26/1979,10116,,,,,,,
6/27/1979,10081,,,,,,,
6/28/1979,10086,,,,,,,
6/29/1979,10253,,,,,,,
6/30/1979,8923,,,,,,,
7/1/1979,8563,,,,,,,
7/2/1979,10075,,,,,,,
7/3/1979,10516,,,,,,,
7/4/1979,8708,,,,,,,
7/5/1979,9946,,,,,,,
7/6/1979,10353,,,,,,,
7/7/1979,9017,,,,,,,
7/8/1979,8624,,,,,,,
7/9/1979,10555,,,,,,,
7/10/1979,10793,,,,,,,
7/11/1979,10368,,,,,,,
7/12/1979,10729,,,,,,,
7/13/1979,10710,,,,,,,
7/14/1979,9344,,,,,,,
7/15/1979,9012,,,,,,,
7/16/1979,10481,,,,,,,
7/17/1979,10827,,,,,,,
7/18/1979,10531,,,,,,,
7/19/1979,10456,,,,,,,
7/20/1979,10668,,,,,,,
7/21/1979,9148,,,,,,,
7/22/1979,8873,,,,,,,
7/23/1979,10605,,,,,,,
7/24/1979,10851,,,,,,,
7/25/1979,10737,,,,,,,
7/26/1979,10663,,,,,,,
7/27/1979,10800,,,,,,,
7/28/1979,9418,,,,,,,
7/29/1979,8894,,,,,,,
7/30/1979,10534,,,,,,,
7/31/1979,10842,,,,,,,
8/1/1979,10876,,,,,,,
8/2/1979,10692,,,,,,,
8/3/1979,10797,,,,,,,
8/4/1979,9427,,,,,,,
8/5/1979,8887,,,,,,,
8/6/1979,10653,,,,,,,
8/7/1979,10853,,,,,,,
8/8/1979,10830,,,,,,,
8/9/1979,10570,,,,,,,
8/10/1979,10834,,,,,,,
8/11/1979,9286,,,,,,,
8/12/1979,8721,,,,,,,
8/13/1979,10096,,,,,,,
8/14/1979,10934,,,,,,,
8/15/1979,10490,,,,,,,
8/16/1979,10386,,,,,,,
8/17/1979,10398,,,,,,,
8/18/1979,9241,,,,,,,
8/19/1979,9196,,,,,,,
8/20/1979,10660,,,,,,,
8/21/1979,10910,,,,,,,
8/22/1979,10565,,,,,,,
8/23/1979,10700,,,,,,,
8/24/1979,10571,,,,,,,
8/25/1979,9325,,,,,,,
8/26/1979,8924,,,,,,,
8/27/1979,10577,,,,,,,
8/28/1979,11049,,,,,,,
8/29/1979,10534,,,,,,,
8/30/1979,10646,,,,,,,
8/31/1979,10873,,,,,,,
9/1/1979,9124,,,,,,,
9/2/1979,8738,,,,,,,
9/3/1979,8991,,,,,,,
9/4/1979,10494,,,,,,,
9/5/1979,11026,,,,,,,
9/6/1979,10796,,,,,,,
9/7/1979,10741,,,,,,,
9/8/1979,9160,,,,,,,
9/9/1979,8970,,,,,,,
9/10/1979,10577,,,,,,,
9/11/1979,11081,,,,,,,
9/12/1979,10598,,,,,,,
9/13/1979,10685,,,,,,,
9/14/1979,10994,,,,,,,
9/15/1979,9368,,,,,,,
9/16/1979,9225,,,,,,,
9/17/1979,10804,,,,,,,
9/18/1979,11185,,,,,,,
9/19/1979,11043,,,,,,,
9/20/1979,10699,,,,,,,
9/21/1979,10911,,,,,,,
9/22/1979,9383,,,,,,,
9/23/1979,9141,,,,,,,
9/24/1979,10954,,,,,,,
9/25/1979,11061,,,,,,,
9/26/1979,10807,,,,,,,
9/27/1979,11013,,,,,,,
9/28/1979,10915,,,,,,,
9/29/1979,9542,,,,,,,
9/30/1979,9112,,,,,,,
10/1/1979,10475,,,,,,,
10/2/1979,10911,,,,,,,
10/3/1979,10597,,,,,,,
10/4/1979,10314,,,,,,,
10/5/1979,10600,,,,,,,
10/6/1979,9138,,,,,,,
10/7/1979,8618,,,,,,,
10/8/1979,10043,,,,,,,
10/9/1979,10350,,,,,,,
10/10/1979,10199,,,,,,,
10/11/1979,10106,,,,,,,
10/12/1979,10421,,,,,,,
10/13/1979,8964,,,,,,,
10/14/1979,8482,,,,,,,
10/15/1979,10164,,,,,,,
10/16/1979,10256,,,,,,,
10/17/1979,10007,,,,,,,
10/18/1979,9774,,,,,,,
10/19/1979,10233,,,,,,,
10/20/1979,8691,,,,,,,
10/21/1979,8654,,,,,,,
10/22/1979,10246,,,,,,,
10/23/1979,10197,,,,,,,
10/24/1979,9984,,,,,,,
10/25/1979,9906,,,,,,,
10/26/1979,9987,,,,,,,
10/27/1979,8573,,,,,,,
10/28/1979,8598,,,,,,,
10/29/1979,9920,,,,,,,
10/30/1979,10502,,,,,,,
10/31/1979,9684,,,,,,,
11/1/1979,9919,,,,,,,
11/2/1979,10174,,,,,,,
11/3/1979,8630,,,,,,,
11/4/1979,8252,,,,,,,
11/5/1979,10056,,,,,,,
11/6/1979,10276,,,,,,,
11/7/1979,9966,,,,,,,
11/8/1979,10108,,,,,,,
11/9/1979,10102,,,,,,,
11/10/1979,8799,,,,,,,
11/11/1979,8760,,,,,,,
11/12/1979,9894,,,,,,,
11/13/1979,10451,,,,,,,
11/14/1979,10150,,,,,,,
11/15/1979,10181,,,,,,,
11/16/1979,10272,,,,,,,
11/17/1979,8696,,,,,,,
11/18/1979,8399,,,,,,,
11/19/1979,10355,,,,,,,
11/20/1979,10765,,,,,,,
11/21/1979,10043,,,,,,,
11/22/1979,8164,,,,,,,
11/23/1979,9480,,,,,,,
11/24/1979,8774,,,,,,,
11/25/1979,8342,,,,,,,
11/26/1979,10009,,,,,,,
11/27/1979,10274,,,,,,,
11/28/1979,9988,,,,,,,
11/29/1979,9720,,,,,,,
11/30/1979,9758,,,,,,,
12/1/1979,8343,,,,,,,
12/2/1979,8430,,,,,,,
12/3/1979,9642,,,,,,,
12/4/1979,10282,,,,,,,
12/5/1979,9932,,,,,,,
12/6/1979,10021,,,,,,,
12/7/1979,9869,,,,,,,
12/8/1979,8709,,,,,,,
12/9/1979,8213,,,,,,,
12/10/1979,9932,,,,,,,
12/11/1979,10308,,,,,,,
12/12/1979,10050,,,,,,,
12/13/1979,9700,,,,,,,
12/14/1979,9944,,,,,,,
12/15/1979,8473,,,,,,,
12/16/1979,8209,,,,,,,
12/17/1979,10273,,,,,,,
12/18/1979,10592,,,,,,,
12/19/1979,10257,,,,,,,
12/20/1979,10022,,,,,,,
12/21/1979,9963,,,,,,,
12/22/1979,8536,,,,,,,
12/23/1979,8104,,,,,,,
12/24/1979,8490,,,,,,,
12/25/1979,7968,,,,,,,
12/26/1979,9231,,,,,,,
12/27/1979,10504,,,,,,,
12/28/1979,10961,,,,,,,
12/29/1979,8990,,,,,,,
12/30/1979,8250,,,,,,,
12/31/1979,9782,,,,,,,
1/1/1980,8232,,,,,,,
1/2/1980,9011,,,,,,,
1/3/1980,9902,,,,,,,
1/4/1980,9939,,,,,,,
1/5/1980,8691,,,,,,,
1/6/1980,8213,,,,,,,
1/7/1980,9833,,,,,,,
1/8/1980,9822,,,,,,,
1/9/1980,9564,,,,,,,
1/10/1980,9759,,,,,,,
1/11/1980,10234,,,,,,,
1/12/1980,8613,,,,,,,
1/13/1980,8291,,,,,,,
1/14/1980,10101,,,,,,,
1/15/1980,9972,,,,,,,
1/16/1980,9660,,,,,,,
1/17/1980,9812,,,,,,,
1/18/1980,10180,,,,,,,
1/19/1980,8730,,,,,,,
1/20/1980,8457,,,,,,,
1/21/1980,9675,,,,,,,
1/22/1980,10076,,,,,,,
1/23/1980,9593,,,,,,,
1/24/1980,9908,,,,,,,
1/25/1980,10067,,,,,,,
1/26/1980,8730,,,,,,,
1/27/1980,8258,,,,,,,
1/28/1980,9880,,,,,,,
1/29/1980,9868,,,,,,,
1/30/1980,9677,,,,,,,
1/31/1980,9739,,,,,,,
2/1/1980,9996,,,,,,,
2/2/1980,8798,,,,,,,
2/3/1980,8285,,,,,,,
2/4/1980,9816,,,,,,,
2/5/1980,10251,,,,,,,
2/6/1980,9907,,,,,,,
2/7/1980,10108,,,,,,,
2/8/1980,10001,,,,,,,
2/9/1980,8772,,,,,,,
2/10/1980,8354,,,,,,,
2/11/1980,10154,,,,,,,
2/12/1980,10252,,,,,,,
2/13/1980,9790,,,,,,,
2/14/1980,10432,,,,,,,
2/15/1980,10201,,,,,,,
2/16/1980,8918,,,,,,,
2/17/1980,8571,,,,,,,
2/18/1980,9716,,,,,,,
2/19/1980,10175,,,,,,,
2/20/1980,10093,,,,,,,
2/21/1980,10156,,,,,,,
2/22/1980,10268,,,,,,,
2/23/1980,8956,,,,,,,
2/24/1980,8604,,,,,,,
2/25/1980,10032,,,,,,,
2/26/1980,10177,,,,,,,
2/27/1980,9783,,,,,,,
2/28/1980,10211,,,,,,,
2/29/1980,9615,,,,,,,
3/1/1980,8610,,,,,,,
3/2/1980,8339,,,,,,,
3/3/1980,10053,,,,,,,
3/4/1980,10113,,,,,,,
3/5/1980,9978,,,,,,,
3/6/1980,10067,,,,,,,
3/7/1980,10043,,,,,,,
3/8/1980,8883,,,,,,,
3/9/1980,8440,,,,,,,
3/10/1980,9922,,,,,,,
3/11/1980,10234,,,,,,,
3/12/1980,10075,,,,,,,
3/13/1980,9770,,,,,,,
3/14/1980,9961,,,,,,,
3/15/1980,8711,,,,,,,
3/16/1980,8429,,,,,,,
3/17/1980,10259,,,,,,,
3/18/1980,10101,,,,,,,
3/19/1980,10111,,,,,,,
3/20/1980,9799,,,,,,,
3/21/1980,10356,,,,,,,
3/22/1980,8902,,,,,,,
3/23/1980,8530,,,,,,,
3/24/1980,10100,,,,,,,
3/25/1980,10553,,,,,,,
3/26/1980,10094,,,,,,,
3/27/1980,9952,,,,,,,
3/28/1980,10115,,,,,,,
3/29/1980,8867,,,,,,,
3/30/1980,8482,,,,,,,
3/31/1980,9897,,,,,,,
4/1/1980,10146,,,,,,,
4/2/1980,10088,,,,,,,
